Employee_ID,Gender,Age,Education_Level,Relationship_Status,Hometown,Unit,Decision_skill_possess,Time_of_service,Time_since_promotion,growth_rate,Travel_Rate,Post_Level,Pay_Scale,Compensation_and_Benefits,Work_Life_balance,VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,Attrition_rate
EID_20224,1,19.0,4.0,0,Clinton,Human Resource Management,Analytical,0.0,0.0,62.0,1.0,3.0,8.0,type4,1.0,1.0,1.6081,-1.615,2.0,4.0,5.0,3.0,
EID_24823,1,32.0,3.0,0,Springfield,Production,Analytical,8.0,4.0,57.0,1.0,2.0,5.0,type3,2.0,3.0,-0.1048,-0.4537,1.0,2.0,8.0,3.0,0.0694
EID_5590,0,46.0,3.0,1,Washington,IT,Behavioral,13.0,3.0,54.0,1.0,3.0,7.0,type3,2.0,4.0,-1.8176,-0.4537,3.0,2.0,7.0,4.0,0.2619
EID_24986,1,32.0,4.0,0,Springfield,Sales,Behavioral,3.0,1.0,74.0,0.0,5.0,6.0,type2,3.0,3.0,-0.015738764793660626,-0.4537,2.0,2.0,7.0,4.0,0.3988
EID_24878,1,19.0,3.0,0,Lebanon,Sales,Directive,0.0,0.0,58.0,2.0,1.0,2.0,type3,1.0,3.0,-0.1048,-0.4537,2.0,4.0,9.0,3.0,0.1254
EID_5776,1,50.0,3.0,0,Franklin,IT,Analytical,13.0,2.0,36.0,1.0,2.0,8.0,type3,2.0,3.0,0.7516,0.7075,1.0,2.0,7.0,2.0,0.0886
EID_10665,1,38.0,3.0,0,Springfield,IT,Directive,10.0,1.0,25.0,0.0,3.0,5.0,type4,1.0,3.0,0.7516,-0.4537,2.0,4.0,8.0,3.0,0.0049
EID_22690,1,35.0,4.0,0,Lebanon,Production,Analytical,9.0,2.0,26.0,1.0,2.0,10.0,type2,3.0,3.0,-1.8176,-0.4537,2.0,3.0,8.0,3.0,0.1912
EID_18404,1,20.0,3.0,1,Springfield,Purchasing,Directive,1.0,1.0,27.0,1.0,3.0,7.0,type2,4.0,3.0,0.7516,-0.4537,1.0,2.0,6.0,3.0,0.1848
EID_21671,0,42.0,3.0,0,Franklin,Accounting and Finance,Behavioral,16.0,3.0,31.0,0.0,2.0,6.0,type3,4.0,3.0,-0.1048,-0.4537,2.0,3.0,8.0,3.0,0.0903
EID_12365,1,37.0,3.0,0,Washington,Operarions,Behavioral,7.0,4.0,41.0,2.0,3.0,8.0,type2,2.0,3.0,-0.9612,-0.4537,1.8903473668365545,2.0,7.0,3.0,0.0656
EID_19213,1,19.0,5.0,1,Washington,IT,Directive,0.0,0.0,56.0,1.0,3.0,8.0,type2,2.0,3.0,0.7516,-0.4537,2.0,5.0,8.0,4.0,0.2375
EID_18514,0,20.0,5.0,0,Springfield,Operarions,Conceptual,1.0,1.0,48.0,1.0,5.0,8.0,type3,1.0,3.0,-1.8176,0.7075,1.0,1.0,8.0,3.0,
EID_3699,0,64.0,1.0,1,Washington,IT,Directive,12.100453275191182,1.0,71.0,2.0,1.0,6.0,type3,4.0,3.0,-1.8176,-0.4537,1.0,3.0,8.0,3.0,
EID_11948,1,31.0,3.0,0,Springfield,IT,Conceptual,8.0,3.0,62.0,0.0,3.0,8.0,type2,1.0,1.0,-0.1048,1.8688,1.0,3.0,5.0,5.0,0.4539
EID_4242,0,37.0,4.0,0,Franklin,Operarions,Behavioral,20.0,3.0,28.0,1.0,1.0,5.0,type2,3.0,3.0,-1.8176,1.8688,1.883799592294775,3.0,7.0,3.0,0.1583
EID_23257,1,25.0,2.0,0,Washington,Sales,Behavioral,14.367363687211054,3.0,22.0,1.0,3.0,2.0,type2,3.0,3.0,0.7516,0.7075,1.0,4.0,9.0,4.0,0.1768
EID_13759,0,37.0,3.0,0,Lebanon,Operarions,Conceptual,8.0,4.0,28.0,1.0,3.0,8.0,type3,1.0,3.0,-0.1048,-0.4537,1.0,4.0,8.0,3.0,0.3708
EID_12357,0,34.0,3.0,0,Lebanon,Accounting and Finance,Conceptual,8.0,2.0,33.0,2.0,4.0,7.0,type2,3.0,3.0,0.7516,-0.4537,2.0,2.0,7.0,3.0,
EID_22434,0,52.0,1.0,0,Lebanon,IT,Behavioral,16.0,2.0,23.0,0.0,3.0,7.0,type2,1.0,3.0,1.6081,-1.615,1.0,3.0,5.0,3.0,0.0736
EID_16818,0,24.0,2.0,1,Springfield,Marketing,Analytical,5.0,1.0,29.0,1.0,4.0,7.0,type3,2.0,3.0,0.7516,0.7075,1.0,1.0,8.0,3.0,
EID_15362,0,31.0,3.0,1,Springfield,IT,Analytical,3.0,2.0,59.0,1.0,3.0,7.0,type2,3.0,3.0,1.6081,-0.4537,2.0,4.0,8.0,3.0,0.003
EID_20982,1,27.0,4.0,0,Springfield,Sales,Directive,3.0,3.0,34.0,1.0,3.0,7.0,type2,3.0,3.0,-0.1048,-0.4537,2.0,4.0,5.0,3.0,0.1932
EID_19915,1,27.0,2.0,0,Springfield,Sales,Directive,5.0,1.0,49.0,0.0,2.0,5.0,type3,3.0,3.0,-0.9612,-0.4537,3.0,3.0,8.0,2.0,0.6203
EID_6733,1,39.0,3.0,1,Springfield,Logistics,Directive,29.0,4.0,21.0,1.0,4.0,4.0,type3,4.0,2.0,-0.9612,1.8688,2.0,3.0,7.0,5.0,0.2206
EID_1725,1,55.0,5.0,0,Washington,Sales,Conceptual,18.0,3.0,32.0,2.0,2.0,5.0,type0,1.0,2.0,0.7516,0.7075,1.8860283701726537,3.0,7.0,3.0,
EID_12888,0,28.0,1.0,0,Lebanon,Operarions,Behavioral,6.0,2.0,52.0,0.0,1.0,8.0,type2,3.0,3.0,-0.1048,0.7075,2.0,3.0,6.0,3.0,0.2269999999999999
EID_23615,1,60.0,4.0,0,Franklin,Operarions,Directive,38.0,2.0,74.0,0.0,2.0,4.0,type2,3.0,2.0,0.7516,-0.4537,1.0,3.0,8.0,3.0,
EID_14137,1,25.0,3.0,1,Springfield,IT,Behavioral,6.0,3.0,42.0,0.0,3.0,5.0,type4,4.0,4.0,0.7516,-0.4537,2.0,2.0,6.0,4.0,0.1289
EID_3670,1,38.0,3.0,0,Clinton,IT,Analytical,28.0,3.0,25.0,1.0,4.0,2.0,type2,2.0,3.0,-0.9612,-0.4537,1.882611479178965,3.0,8.0,5.0,0.4299
EID_4276,1,58.0,1.0,0,Washington,Logistics,Analytical,26.0,3.0,49.0,1.0,4.0,4.0,type3,4.0,3.0,0.7516,-0.4537,2.0,4.0,8.0,5.0,
EID_22536,1,42.0,3.0,1,Springfield,IT,Directive,9.0,4.0,38.0,1.0,3.0,4.0,type3,3.0,3.0,0.013650518355789645,-0.4537,1.0,3.0,5.0,3.0,0.0095
EID_1317,1,65.0,1.0,1,Springfield,Sales,Analytical,34.0,2.0,63.0,1.0,3.0,8.0,type3,2.0,3.0,-0.9612,-2.7762,2.0,4.0,6.0,4.0,
EID_8316,1,40.0,1.0,0,Lebanon,IT,Conceptual,15.0,3.0,27.0,1.0,4.0,4.0,type3,3.0,4.0,-0.1048,-2.7762,3.0,3.0,8.0,3.0,
EID_2431,1,57.0,3.0,1,Lebanon,Sales,Behavioral,30.0,2.0,69.0,1.0,2.0,4.0,type3,3.0,1.0,0.7516,0.7075,2.0,3.0,5.0,3.0,0.1611
EID_8058,0,37.0,4.0,0,Springfield,Operarions,Analytical,32.0,3.0,47.0,1.0,4.0,6.0,type2,2.0,2.0,1.6081,-0.4537,2.0,3.0,6.0,3.0,
EID_21836,1,47.0,3.0,0,Franklin,Operarions,Analytical,17.0,1.0,21.0,1.0,2.0,3.0,type2,3.0,3.0,-0.9612,1.8688,1.0,3.0,7.0,4.0,
EID_17631,0,25.0,3.0,1,Clinton,IT,Directive,6.0,4.0,43.0,0.0,4.0,6.0,type2,1.0,3.0,0.7516,-0.4537,2.0,4.0,6.0,5.0,0.1147
EID_7680,1,62.0,4.0,1,Lebanon,Operarions,Conceptual,30.0,1.0,68.0,1.0,3.0,7.0,type0,2.0,2.0,0.004840311348325986,-1.615,2.0,2.0,8.0,1.0,0.0678
EID_4049,1,49.0,3.0,0,Franklin,IT,Behavioral,21.0,1.0,43.0,0.0,2.0,5.0,type2,1.0,2.0,-0.9612,0.7075,1.8920866146530917,2.0,9.0,1.0,
EID_12617,0,30.0,3.0,1,Lebanon,Sales,Analytical,7.0,1.0,30.0,0.0,3.0,8.0,type2,1.0,2.0,-0.9612,0.7075,2.0,3.0,9.0,5.0,0.1775
EID_3764,1,59.0,3.0,0,Lebanon,Production,Behavioral,27.0,3.0,54.0,0.0,2.0,3.0,type3,1.0,3.0,0.7516,-0.4537,3.0,3.0,5.0,3.0,
EID_25559,0,27.0,3.0,0,Springfield,Operarions,Directive,5.0,2.0,62.0,2.0,1.0,6.0,type0,1.0,3.0,1.6081,-0.4537,1.901944001152687,1.0,5.0,3.0,
EID_4974,0,64.0,3.0,0,Lebanon,R&D,Directive,42.0,1.0,70.0,1.0,3.0,5.0,type2,5.0,4.0,-0.1048,0.7075,2.0,2.0,6.0,3.0,0.0069999999999999
EID_18313,0,21.0,2.0,0,Lebanon,Operarions,Directive,2.0,2.0,28.0,0.0,4.0,5.0,type2,3.0,3.0,0.7516,0.7075,3.0,1.0,7.0,3.0,0.5557
EID_23826,0,26.0,4.0,0,Lebanon,Sales,Behavioral,3.0,2.0,67.0,1.0,5.0,4.0,type2,1.0,4.0,0.7516,-0.4537,1.904125802049579,2.0,7.0,3.0,
EID_8505,1,59.0,3.0,0,Franklin,Quality,Directive,33.0,4.0,61.0,1.0,2.0,8.0,type3,3.0,3.0,-0.1048,-0.4537,2.0,4.0,7.0,2.0,0.009
EID_20408,0,19.0,5.0,1,Franklin,IT,Behavioral,0.0,0.0,65.0,1.0,4.0,9.0,type3,1.0,3.0,-0.1048,-0.4537,2.0,4.0,6.0,2.0,
EID_8478,0,39.0,5.0,0,Clinton,Sales,Behavioral,32.0,1.0,35.0,2.0,1.0,6.0,type2,3.0,3.0,-1.8176,0.7075,2.0,2.0,6.0,4.0,
EID_5048,1,47.0,3.0,0,Washington,Operarions,Conceptual,23.0,4.0,66.0,1.0,4.0,6.0,type3,3.0,1.0,0.002609716434590091,0.7075,2.0,3.0,7.0,3.0,
EID_13332,0,27.0,3.0,0,Springfield,Purchasing,Analytical,5.0,2.0,60.0,1.0,3.0,6.0,type2,1.0,4.0,1.6081,0.7075,3.0,4.0,6.0,3.0,0.0943
EID_5342,1,46.0,2.0,0,Lebanon,Quality,Behavioral,23.0,2.0,41.0,0.0,1.0,5.0,type3,3.0,2.0,0.7516,-0.4537,1.0,1.0,7.0,3.0,
EID_13242,1,27.0,2.0,0,Lebanon,Human Resource Management,Analytical,3.0,1.0,50.0,2.0,2.0,8.0,type3,1.0,3.0,1.6081,-2.7762,2.0,1.0,7.0,2.0,0.1641
EID_1234,0,58.0,3.0,0,Springfield,Logistics,Behavioral,27.0,2.0,49.0,1.0,3.0,9.0,type3,1.0,3.0,1.6081,-2.7762,2.0,2.0,9.0,4.0,0.017
EID_20148,0,39.0,4.0,0,Franklin,Logistics,Directive,11.0,4.0,21.0,1.0,3.0,6.0,type2,4.0,3.0,-0.1048,-1.615,2.0,3.0,6.0,3.0,
EID_14128,1,25.0,5.0,1,Washington,Accounting and Finance,Directive,6.0,3.0,66.0,0.0,3.0,8.0,type2,2.0,3.0,0.7516,0.7075,1.9027727061254005,3.0,8.0,3.0,0.0356
EID_10589,0,38.0,4.0,1,Franklin,IT,Behavioral,10.0,3.0,74.0,2.0,2.0,4.0,type3,4.0,3.0,0.7516,1.8688,2.0,3.0,8.0,3.0,0.0917
EID_10520,1,39.0,5.0,0,Franklin,IT,Analytical,17.0,1.0,21.0,2.0,2.0,5.0,type4,1.0,3.0,-0.1048,-0.4537,3.0,2.0,5.0,2.0,0.1902
EID_12239,0,39.0,4.0,0,Springfield,Sales,Directive,14.0,2.0,60.0,0.0,5.0,7.0,type2,1.0,3.0,-0.1048,-0.4537,2.0,2.0,8.0,2.0,
EID_9929,1,41.0,4.0,1,Springfield,R&D,Behavioral,3.0,3.0,45.0,1.0,1.0,8.0,type2,4.0,2.0,-0.1048,-0.4537,1.0,2.0,7.0,4.0,
EID_17726,0,21.0,1.0,0,Lebanon,Logistics,Directive,2.0,2.0,69.0,1.0,4.0,5.0,type2,1.0,2.0,-1.8176,0.7075,2.0,3.0,8.0,3.0,
EID_25989,0,22.0,4.0,0,Washington,R&D,Directive,3.0,3.0,36.0,1.0,2.0,8.0,type2,2.0,3.0,0.7516,-0.4537,1.8883843050031772,3.0,8.0,3.0,0.2831
EID_23856,1,30.0,3.0,0,Lebanon,Sales,Behavioral,6.0,2.0,21.0,0.0,2.0,8.0,type2,3.0,4.0,-0.1048,-0.4537,1.0,4.0,5.0,3.0,0.715
EID_23406,0,25.0,3.0,1,Springfield,IT,Directive,6.0,2.0,46.0,0.0,2.0,8.0,type2,1.0,4.0,-1.8176,-2.7762,2.0,2.0,5.0,2.0,
EID_14811,1,32.0,3.0,1,Washington,Quality,Conceptual,7.0,1.0,58.0,0.0,5.0,3.0,type2,1.0,1.0,0.7516,0.7075,2.0,5.0,8.0,5.0,0.1672
EID_13959,1,30.0,3.0,0,Springfield,IT,Behavioral,8.0,3.0,50.0,0.0,3.0,5.0,type2,2.0,3.0,0.7516,-0.4537,1.0,2.0,8.0,3.0,0.1369
EID_19573,1,37.0,3.0,0,Lebanon,Purchasing,Directive,15.0,4.0,26.0,0.0,5.0,5.0,type2,5.0,3.0,0.026110252310545968,-0.4537,3.0,2.0,8.0,3.0,
EID_17371,1,22.0,2.0,1,Clinton,Operarions,Conceptual,3.0,1.0,20.0,1.0,3.0,8.0,type2,4.0,1.0,0.7516,1.8688,2.0,3.0,5.0,4.0,0.1189
EID_5702,0,65.0,1.0,1,Clinton,IT,Analytical,28.0,4.0,23.0,0.0,3.0,4.0,type3,2.0,4.0,0.7516,-0.4537,2.0,3.0,9.0,3.0,0.1831
EID_23270,0,22.0,2.0,1,Springfield,IT,Conceptual,3.0,3.0,70.0,1.0,3.0,8.0,type2,1.0,3.0,-0.1048,-0.4537,2.0,4.0,5.0,4.0,0.1247
EID_21197,1,25.0,4.0,0,Franklin,IT,Analytical,6.0,4.0,56.0,1.0,4.0,6.0,type3,3.0,3.0,-1.8176,0.7075,2.0,4.0,7.0,4.0,
EID_7494,1,42.0,3.0,0,Lebanon,Logistics,Behavioral,8.0,2.0,58.0,1.0,3.0,6.0,type3,1.0,4.0,1.6081,-0.4537,2.0,3.0,7.0,3.0,
EID_15170,0,31.0,3.0,0,Springfield,IT,Behavioral,7.0,2.0,60.0,1.0,3.0,9.0,type2,1.0,3.0,-0.0020050636885529313,-0.4537,2.0,4.0,9.0,3.0,0.06
EID_16621,0,28.0,1.0,0,Franklin,Human Resource Management,Directive,6.0,4.0,39.0,0.0,3.0,8.0,type2,1.0,3.0,-1.8176,-0.4537,2.0,3.0,7.0,3.0,
EID_22507,1,54.0,4.0,0,Franklin,Sales,Directive,30.0,1.0,21.0,1.0,1.0,8.0,type2,1.0,4.0,-0.9612,0.7075,1.0,2.0,6.0,3.0,
EID_23158,0,45.0,5.0,0,Clinton,Operarions,Behavioral,11.0,4.0,33.0,0.0,3.0,8.0,type2,3.0,3.0,1.6081,-0.4537,2.0,4.0,8.0,4.0,0.7726
EID_15045,1,28.0,3.0,0,Springfield,Accounting and Finance,Behavioral,6.0,4.0,72.0,0.0,4.0,7.0,type3,1.0,1.0,-1.8176,-1.615,2.0,3.0,8.0,3.0,
EID_15814,0,27.0,1.0,0,Clinton,IT,Analytical,4.0,4.0,25.0,1.0,1.0,4.0,type3,1.0,3.0,-0.1048,-0.4537,2.0,3.0,7.0,3.0,
EID_19424,1,28.0,3.0,1,Clinton,Human Resource Management,Directive,5.0,3.0,73.0,1.0,3.0,6.0,type2,1.0,3.0,-1.8176,1.8688,2.0,3.0,8.0,3.0,
EID_2194,1,54.0,4.0,1,Clinton,IT,Directive,31.0,2.0,61.0,0.0,1.0,9.0,type2,3.0,3.0,0.7516,0.7075,2.0,4.0,6.0,3.0,0.0488
EID_1814,1,59.0,2.0,0,Lebanon,IT,Conceptual,33.0,1.0,64.0,1.0,1.0,8.0,type2,2.0,3.0,0.7516,-0.4537,2.0,2.0,6.0,4.0,0.0832
EID_13464,1,31.0,4.0,0,Franklin,Human Resource Management,Analytical,2.0,2.0,34.0,1.0,2.0,6.0,type2,1.0,1.0,0.012154443527529327,-2.7762,2.0,3.0,7.0,2.0,0.2239
EID_2891,1,61.0,3.0,0,Franklin,Logistics,Conceptual,23.0,2.0,64.0,1.0,2.0,4.0,type2,1.0,3.0,0.0033381816341439205,-0.4537,1.0,3.0,8.0,4.0,0.2919
EID_3036,0,55.0,3.0,1,Franklin,Accounting and Finance,Directive,32.0,3.0,63.0,1.0,4.0,6.0,type2,1.0,1.0,0.7516,1.8688,2.0,2.0,7.0,4.0,0.846
EID_5439,1,62.0,4.0,1,Lebanon,IT,Conceptual,29.0,2.0,73.0,1.0,1.0,3.0,type2,3.0,3.0,0.7516,0.7075,2.0,3.0,8.0,3.0,0.1822
EID_25708,0,25.0,4.0,0,Lebanon,R&D,Behavioral,6.0,1.0,72.0,1.0,1.0,6.0,type3,4.0,3.0,-0.9612,-0.4537,2.0,4.0,8.0,3.0,
EID_19212,1,20.0,4.0,0,Lebanon,Production,Behavioral,11.693572401874151,1.0,66.0,1.0,3.0,9.0,type2,1.0,5.0,-1.8176,0.7075,2.0,4.0,8.0,3.0,0.0161
EID_15292,1,24.0,4.0,0,Springfield,IT,Conceptual,5.0,2.0,74.0,1.0,4.0,6.0,type3,3.0,4.0,-0.1048,0.7075,1.9071268811734354,3.0,7.0,3.0,0.1463
EID_7201,0,42.0,3.0,0,Franklin,R&D,Directive,8.0,1.0,40.0,0.0,5.0,8.0,type3,3.0,3.0,-0.1048,0.7075,3.0,1.0,7.0,5.0,
EID_8918,1,39.0,4.0,0,Springfield,Marketing,Directive,13.0,3.0,25.0,0.0,4.0,5.0,type2,4.0,3.0,-0.9612,-0.4537,1.0,3.0,8.0,3.0,0.5757
EID_14333,1,25.0,4.0,0,Washington,IT,Analytical,6.0,3.0,70.0,0.0,3.0,6.0,type2,1.0,3.0,-0.9612,0.7075,2.0,2.0,6.0,5.0,0.2689999999999999
EID_3644,1,39.0,4.0,1,Springfield,Logistics,Conceptual,25.0,4.0,34.0,0.0,3.0,6.0,type1,1.0,3.0,-0.9612,-0.4537,2.0,3.0,5.0,3.0,
EID_23214,0,37.0,1.0,0,Lebanon,Sales,Analytical,13.0,4.0,49.0,1.0,2.0,4.0,type2,3.0,3.0,0.7516,0.7075,2.0,2.0,8.0,2.0,
EID_20256,1,35.0,1.0,0,Washington,Security,Behavioral,13.0,3.0,38.0,1.0,5.0,5.0,type2,2.0,4.0,0.7516,-0.4537,2.0,4.0,6.0,3.0,
EID_19825,1,60.0,3.0,0,Springfield,Sales,Directive,21.0,1.0,35.0,1.0,5.0,8.0,type1,2.0,4.0,1.6081,-1.615,1.0,2.0,6.0,3.0,0.0921
EID_6857,0,52.0,3.0,0,Springfield,Sales,Conceptual,28.0,3.0,32.0,2.0,1.0,4.0,type3,2.0,5.0,-0.1048,-0.4537,1.0,3.0,7.0,1.0,0.1638
EID_5514,1,50.0,4.0,1,Springfield,Logistics,Conceptual,26.0,2.0,69.0,0.0,4.0,2.0,type3,1.0,2.0,0.7516,-0.4537,2.0,3.0,7.0,3.0,
EID_14659,0,33.0,3.0,0,Lebanon,Sales,Behavioral,7.0,3.0,43.0,1.0,3.0,9.0,type2,3.0,3.0,-0.9612,-0.4537,1.0,3.0,6.0,3.0,0.1927
EID_16876,1,22.0,5.0,0,Washington,Human Resource Management,Directive,3.0,3.0,46.0,1.0,1.0,5.0,type2,3.0,3.0,-0.1048,0.7075,1.0,4.0,7.0,3.0,
EID_14727,1,29.0,3.0,1,Lebanon,Accounting and Finance,Analytical,5.0,3.0,38.0,0.0,2.0,6.0,type3,4.0,4.0,1.6081,-0.4537,2.0,4.0,6.0,3.0,0.6042
EID_4224,0,64.0,5.0,0,Lebanon,Operarions,Directive,32.0,1.0,71.0,0.0,3.0,8.0,type3,1.0,3.0,0.7516,0.7075,1.0,1.0,8.0,3.0,0.0376
EID_9863,0,41.0,4.0,0,Washington,Logistics,Behavioral,11.0,1.0,67.0,1.0,3.0,5.0,type2,2.0,4.0,-0.0060112793627938935,0.7075,2.0,3.0,6.0,5.0,0.7203
EID_1651,0,39.0,2.0,1,Lebanon,Sales,Directive,36.0,4.0,56.0,1.0,3.0,6.0,type2,3.0,3.0,1.6081,-0.4537,2.0,4.0,7.0,2.0,
EID_6010,1,65.0,4.0,0,Springfield,R&D,Analytical,33.0,2.0,40.0,1.0,3.0,5.0,type2,3.0,3.0,0.7516,1.8688,2.0,5.0,7.0,4.0,0.1412
EID_19076,1,21.0,4.0,0,Springfield,R&D,Directive,2.0,2.0,70.0,1.0,3.0,8.0,type2,4.0,3.0,0.7516,-0.4537,2.0,5.0,7.0,5.0,
EID_25998,1,25.0,5.0,1,Springfield,Accounting and Finance,Behavioral,6.0,2.0,72.0,0.0,3.0,3.0,type2,2.0,5.0,-0.9612,-0.4537,2.0,3.0,9.0,3.0,0.0008
EID_25422,1,37.0,3.0,0,Lebanon,Human Resource Management,Behavioral,11.0,4.0,39.0,0.0,3.0,8.0,type2,1.0,3.0,0.7516,-0.4537,2.0,2.0,6.0,4.0,0.1812
EID_8874,1,43.0,4.0,0,Lebanon,Logistics,Behavioral,17.0,1.0,68.0,2.0,1.0,6.0,type3,3.0,3.0,0.7516,1.8688,2.0,1.0,8.0,3.0,0.0459
EID_10988,0,43.0,3.0,1,Lebanon,Operarions,Behavioral,20.0,1.0,49.0,2.0,3.0,4.0,type2,4.0,3.0,0.011984003941639561,0.7075,2.0,3.0,9.0,4.0,
EID_14283,0,29.0,3.0,1,Springfield,Logistics,Directive,6.0,2.0,64.0,0.0,3.0,9.0,type2,3.0,4.0,0.7516,-1.615,2.0,3.0,8.0,2.0,
EID_10652,0,44.0,4.0,0,Lebanon,Human Resource Management,Conceptual,9.0,2.0,64.0,1.0,3.0,4.0,type3,2.0,4.0,0.7516,-0.4537,1.0,2.0,7.0,3.0,0.1409
EID_15360,1,27.0,3.0,0,Washington,Accounting and Finance,Conceptual,4.0,3.0,22.0,0.0,3.0,6.0,type2,1.0,3.0,0.7516,-0.4537,1.8818746136011215,3.0,8.0,3.0,0.0433
EID_14186,0,34.0,3.0,0,Clinton,Accounting and Finance,Behavioral,7.0,1.0,47.0,1.0,1.0,6.0,type4,3.0,2.0,-0.9612,0.7075,2.0,2.0,5.0,3.0,0.1042
EID_13938,1,30.0,4.0,0,Springfield,IT,Behavioral,6.0,1.0,58.0,1.0,5.0,6.0,type2,1.0,3.0,-0.1048,-2.7762,1.8997241281997097,2.0,7.0,3.0,
EID_20194,1,47.0,4.0,0,Franklin,Human Resource Management,Conceptual,16.0,2.0,44.0,0.0,1.0,6.0,type2,3.0,3.0,0.7516,-0.4537,2.0,2.0,6.0,5.0,0.0729
EID_25326,0,45.0,4.0,0,Washington,Purchasing,Behavioral,15.0,3.0,41.0,0.0,2.0,4.0,type2,4.0,4.0,0.015111366309629247,-0.4537,2.0,2.0,8.0,3.0,0.1987
EID_8748,1,40.5,3.0,0,Lebanon,Marketing,Analytical,12.0,1.0,52.0,0.0,3.0,7.0,type2,1.0,3.0,-0.9612,-0.4537,2.0,4.0,8.0,3.0,0.1981
EID_17036,0,37.0,2.0,0,Franklin,Operarions,Directive,5.0,3.0,47.0,0.0,1.0,6.0,type4,1.0,3.0,-0.1048,0.7075,1.8942099019725915,4.0,6.0,3.0,0.2365
EID_2710,1,61.0,3.0,0,Franklin,R&D,Directive,37.0,2.0,33.0,1.0,5.0,6.0,type2,1.0,3.0,0.03384217042760385,-0.4537,1.0,1.0,6.0,5.0,0.1809
EID_1293,1,60.0,3.0,0,Springfield,Logistics,Behavioral,36.0,2.0,38.0,0.0,2.0,8.0,type2,2.0,4.0,-0.1048,-0.4537,2.0,3.0,7.0,3.0,0.2881
EID_4991,1,56.0,4.0,1,Springfield,Logistics,Behavioral,29.0,4.0,36.0,1.0,4.0,2.0,type3,1.0,3.0,0.7516,0.7075,1.8880967479333055,3.0,6.0,3.0,0.2152
EID_3520,1,54.0,3.0,1,Washington,Accounting and Finance,Behavioral,21.0,1.0,33.0,0.0,2.0,4.0,type2,1.0,4.0,0.7516,-0.4537,2.0,2.0,8.0,3.0,
EID_19971,0,19.0,4.0,1,Springfield,Logistics,Behavioral,0.0,0.0,72.0,0.0,2.0,4.0,type2,1.0,4.0,0.7516,-0.4537,1.0,3.0,8.0,2.0,
EID_25906,0,45.0,3.0,0,Washington,Logistics,Directive,14.94679369543038,4.0,64.0,0.0,3.0,6.0,type2,2.0,4.0,-0.9612,-1.615,2.0,2.0,8.0,4.0,0.1115
EID_18730,1,19.0,3.0,1,Washington,Logistics,Behavioral,0.0,0.0,57.0,1.0,3.0,4.0,type2,3.0,4.0,1.6081,0.7075,2.0,3.0,9.0,2.0,0.094
EID_3500,0,38.0,3.0,0,Springfield,IT,Analytical,16.0,3.0,23.0,1.0,2.0,5.0,type2,2.0,3.0,-0.1048,1.8688,1.8818617579298897,2.0,8.0,3.0,0.1987
EID_24634,0,28.0,4.0,0,Franklin,Logistics,Analytical,4.0,2.0,33.0,0.0,2.0,6.0,type3,5.0,3.0,0.014028152235485626,-0.4537,1.88702548867674,3.0,6.0,4.0,
EID_15783,1,26.0,5.0,1,Lebanon,Production,Behavioral,3.0,1.0,71.0,1.0,1.0,5.0,type2,3.0,3.0,-0.9612,-0.4537,2.0,4.0,9.0,3.0,
EID_18794,1,22.0,4.0,1,Franklin,Accounting and Finance,Behavioral,3.0,2.0,46.0,1.0,5.0,7.0,type3,1.0,3.0,-0.1048,0.7075,3.0,3.0,8.0,3.0,
EID_14191,1,25.0,3.0,0,Springfield,Operarions,Conceptual,6.0,3.0,50.0,0.0,3.0,4.0,type3,1.0,3.0,-1.8176,0.7075,2.0,4.0,5.0,4.0,0.2388
EID_15205,1,24.0,5.0,1,Clinton,Accounting and Finance,Analytical,5.0,4.0,64.0,1.0,3.0,8.0,type3,3.0,1.0,0.7516,0.7075,2.0,5.0,8.0,5.0,0.06
EID_11096,1,33.0,3.0,1,Washington,Security,Analytical,7.0,2.0,43.0,0.0,3.0,10.0,type3,4.0,4.0,0.7516,-0.4537,2.0,3.0,8.0,5.0,
EID_11504,1,41.0,1.0,1,Washington,IT,Directive,10.0,1.0,67.0,1.0,2.0,8.0,type2,3.0,3.0,0.7516,1.8688,2.0,3.0,8.0,3.0,0.0383
EID_17535,0,25.0,3.0,0,Lebanon,IT,Analytical,6.0,3.0,39.0,1.0,2.0,5.0,type2,4.0,1.0,-0.1048,-0.4537,2.0,4.0,7.0,3.0,
EID_14495,0,39.0,4.0,1,Lebanon,Purchasing,Directive,6.0,1.0,51.0,0.0,2.0,5.0,type2,4.0,3.0,-0.1048,-0.4537,2.0,3.0,8.0,3.0,
EID_17527,1,38.0,2.0,0,Springfield,IT,Conceptual,4.0,1.0,72.0,2.0,5.0,6.0,type3,2.0,3.0,-1.8176,0.7075,2.0,5.0,6.0,2.0,0.0618
EID_11290,1,42.0,4.0,0,Washington,Human Resource Management,Directive,17.0,3.0,37.0,0.0,3.0,5.0,type2,4.0,3.0,0.7516,-0.4537,2.0,4.0,7.0,3.0,0.1646
EID_9922,1,46.0,4.0,1,Clinton,Operarions,Directive,13.0,1.0,37.0,1.0,3.0,3.0,type2,2.0,3.0,0.01614360092605329,0.7075,1.88916404813491,3.0,8.0,4.0,0.1643
